video,action
S007C001P001R002A002_rgb.avi,Eat_Meal
S007C001P001R002A008_rgb.avi,Sitting_Down
S007C001P001R002A009_rgb.avi,Standing_Up
S007C001P001R002A011_rgb.avi,Reading
S007C001P001R002A023_rgb.avi,Hand_Waving
S007C001P001R002A028_rgb.avi,Make_Phone_Call
S007C001P001R002A031_rgb.avi,Point_Finger
S007C001P001R002A043_rgb.avi,Falling
S007C001P001R002A048_rgb.avi,Nausea
S007C001P007R001A001_rgb.avi,Drink_Water
S007C001P007R001A002_rgb.avi,Eat_Meal
S007C001P007R001A008_rgb.avi,Sitting_Down
S007C001P007R001A009_rgb.avi,Standing_Up
S007C001P007R001A011_rgb.avi,Reading
S007C001P007R001A023_rgb.avi,Hand_Waving
S007C001P007R001A028_rgb.avi,Make_Phone_Call
S007C001P007R001A031_rgb.avi,Point_Finger
S007C001P007R001A043_rgb.avi,Falling
S007C001P007R001A048_rgb.avi,Nausea
S007C001P007R002A001_rgb.avi,Drink_Water
S007C001P007R002A002_rgb.avi,Eat_Meal
S007C001P007R002A008_rgb.avi,Sitting_Down
S007C001P007R002A009_rgb.avi,Standing_Up
S007C001P007R002A011_rgb.avi,Reading
S007C001P007R002A023_rgb.avi,Hand_Waving
S007C001P007R002A028_rgb.avi,Make_Phone_Call
S007C001P007R002A031_rgb.avi,Point_Finger
S007C001P007R002A043_rgb.avi,Falling
S007C001P007R002A048_rgb.avi,Nausea
S007C001P008R001A001_rgb.avi,Drink_Water
S007C001P008R001A002_rgb.avi,Eat_Meal
S007C001P008R001A008_rgb.avi,Sitting_Down
S007C001P008R001A009_rgb.avi,Standing_Up
S007C001P008R001A011_rgb.avi,Reading
S007C001P008R001A023_rgb.avi,Hand_Waving
S007C001P008R001A028_rgb.avi,Make_Phone_Call
S007C001P008R001A031_rgb.avi,Point_Finger
S007C001P008R001A043_rgb.avi,Falling
S007C001P008R001A048_rgb.avi,Nausea
S007C001P008R002A001_rgb.avi,Drink_Water
S007C001P008R002A002_rgb.avi,Eat_Meal
S007C001P008R002A008_rgb.avi,Sitting_Down
S007C001P008R002A009_rgb.avi,Standing_Up
S007C001P008R002A011_rgb.avi,Reading
S007C001P008R002A023_rgb.avi,Hand_Waving
S007C001P008R002A028_rgb.avi,Make_Phone_Call
S007C001P008R002A031_rgb.avi,Point_Finger
S007C001P008R002A043_rgb.avi,Falling
S007C001P008R002A048_rgb.avi,Nausea
S007C001P015R001A001_rgb.avi,Drink_Water
S007C001P015R001A002_rgb.avi,Eat_Meal
S007C001P015R001A008_rgb.avi,Sitting_Down
S007C001P015R001A009_rgb.avi,Standing_Up
S007C001P015R001A011_rgb.avi,Reading
S007C001P015R001A023_rgb.avi,Hand_Waving
S007C001P015R001A028_rgb.avi,Make_Phone_Call
S007C001P015R001A031_rgb.avi,Point_Finger
S007C001P015R001A043_rgb.avi,Falling
S007C001P015R001A048_rgb.avi,Nausea
S007C001P015R002A001_rgb.avi,Drink_Water
S007C001P015R002A002_rgb.avi,Eat_Meal
S007C001P015R002A008_rgb.avi,Sitting_Down
S007C001P015R002A009_rgb.avi,Standing_Up
S007C001P015R002A011_rgb.avi,Reading
S007C001P015R002A023_rgb.avi,Hand_Waving
S007C001P015R002A028_rgb.avi,Make_Phone_Call
S007C001P015R002A031_rgb.avi,Point_Finger
S007C001P015R002A043_rgb.avi,Falling
S007C001P015R002A048_rgb.avi,Nausea
S007C001P016R001A001_rgb.avi,Drink_Water
S007C001P016R001A002_rgb.avi,Eat_Meal
S007C001P016R001A008_rgb.avi,Sitting_Down
S007C001P016R001A009_rgb.avi,Standing_Up
S007C001P016R001A011_rgb.avi,Reading
S007C001P016R001A023_rgb.avi,Hand_Waving
S007C001P016R001A028_rgb.avi,Make_Phone_Call
S007C001P016R001A031_rgb.avi,Point_Finger
S007C001P016R001A043_rgb.avi,Falling
S007C001P016R001A048_rgb.avi,Nausea
S007C001P016R002A001_rgb.avi,Drink_Water
S007C001P016R002A002_rgb.avi,Eat_Meal
S007C001P016R002A008_rgb.avi,Sitting_Down
S007C001P016R002A009_rgb.avi,Standing_Up
S007C001P016R002A011_rgb.avi,Reading
S007C001P016R002A023_rgb.avi,Hand_Waving
S007C001P016R002A028_rgb.avi,Make_Phone_Call
S007C001P016R002A031_rgb.avi,Point_Finger
S007C001P016R002A043_rgb.avi,Falling
S007C001P016R002A048_rgb.avi,Nausea
S007C001P017R001A001_rgb.avi,Drink_Water
S007C001P017R001A002_rgb.avi,Eat_Meal
S007C001P017R001A008_rgb.avi,Sitting_Down
S007C001P017R001A009_rgb.avi,Standing_Up
S007C001P017R001A011_rgb.avi,Reading
S007C001P017R001A023_rgb.avi,Hand_Waving
S007C001P017R001A028_rgb.avi,Make_Phone_Call
S007C001P017R001A031_rgb.avi,Point_Finger
S007C001P017R001A043_rgb.avi,Falling
S007C001P017R001A048_rgb.avi,Nausea
S007C001P017R002A001_rgb.avi,Drink_Water
S007C001P017R002A002_rgb.avi,Eat_Meal
S007C001P017R002A008_rgb.avi,Sitting_Down
S007C001P017R002A009_rgb.avi,Standing_Up
S007C001P017R002A011_rgb.avi,Reading
S007C001P017R002A023_rgb.avi,Hand_Waving
S007C001P017R002A028_rgb.avi,Make_Phone_Call
S007C001P017R002A031_rgb.avi,Point_Finger
S007C001P017R002A043_rgb.avi,Falling
S007C001P017R002A048_rgb.avi,Nausea
S007C001P018R001A001_rgb.avi,Drink_Water
S007C001P018R001A002_rgb.avi,Eat_Meal
S007C001P018R001A008_rgb.avi,Sitting_Down
S007C001P018R001A009_rgb.avi,Standing_Up
S007C001P018R001A011_rgb.avi,Reading
S007C001P018R001A023_rgb.avi,Hand_Waving
S007C001P018R001A028_rgb.avi,Make_Phone_Call
S007C001P018R001A031_rgb.avi,Point_Finger
S007C001P018R001A043_rgb.avi,Falling
S007C001P018R001A048_rgb.avi,Nausea
S007C001P018R002A001_rgb.avi,Drink_Water
S007C001P018R002A002_rgb.avi,Eat_Meal
S007C001P018R002A008_rgb.avi,Sitting_Down
S007C001P018R002A009_rgb.avi,Standing_Up
S007C001P018R002A011_rgb.avi,Reading
S007C001P018R002A023_rgb.avi,Hand_Waving
S007C001P018R002A028_rgb.avi,Make_Phone_Call
S007C001P018R002A031_rgb.avi,Point_Finger
S007C001P018R002A043_rgb.avi,Falling
S007C001P018R002A048_rgb.avi,Nausea
S007C001P019R001A001_rgb.avi,Drink_Water
S007C001P019R001A002_rgb.avi,Eat_Meal
S007C001P019R001A008_rgb.avi,Sitting_Down
S007C001P019R001A009_rgb.avi,Standing_Up
S007C001P019R001A011_rgb.avi,Reading
S007C001P019R001A023_rgb.avi,Hand_Waving
S007C001P019R001A028_rgb.avi,Make_Phone_Call
S007C001P019R001A031_rgb.avi,Point_Finger
S007C001P019R001A043_rgb.avi,Falling
S007C001P019R001A048_rgb.avi,Nausea
S007C001P019R002A001_rgb.avi,Drink_Water
S007C001P019R002A002_rgb.avi,Eat_Meal
S007C001P019R002A008_rgb.avi,Sitting_Down
S007C001P019R002A009_rgb.avi,Standing_Up
S007C001P019R002A011_rgb.avi,Reading
S007C001P019R002A023_rgb.avi,Hand_Waving
S007C001P019R002A028_rgb.avi,Make_Phone_Call
S007C001P019R002A031_rgb.avi,Point_Finger
S007C001P019R002A043_rgb.avi,Falling
S007C001P019R002A048_rgb.avi,Nausea
S007C001P025R001A001_rgb.avi,Drink_Water
S007C001P025R001A002_rgb.avi,Eat_Meal
S007C001P025R001A008_rgb.avi,Sitting_Down
S007C001P025R001A009_rgb.avi,Standing_Up
S007C001P025R001A011_rgb.avi,Reading
S007C001P025R001A023_rgb.avi,Hand_Waving
S007C001P025R001A028_rgb.avi,Make_Phone_Call
S007C001P025R001A031_rgb.avi,Point_Finger
S007C001P025R001A043_rgb.avi,Falling
S007C001P025R001A048_rgb.avi,Nausea
S007C001P025R002A001_rgb.avi,Drink_Water
S007C001P025R002A002_rgb.avi,Eat_Meal
S007C001P025R002A008_rgb.avi,Sitting_Down
S007C001P025R002A009_rgb.avi,Standing_Up
S007C001P025R002A011_rgb.avi,Reading
S007C001P025R002A023_rgb.avi,Hand_Waving
S007C001P025R002A028_rgb.avi,Make_Phone_Call
S007C001P025R002A031_rgb.avi,Point_Finger
S007C001P025R002A043_rgb.avi,Falling
S007C001P025R002A048_rgb.avi,Nausea
S007C001P026R001A001_rgb.avi,Drink_Water
S007C001P026R001A002_rgb.avi,Eat_Meal
S007C001P026R001A008_rgb.avi,Sitting_Down
S007C001P026R001A009_rgb.avi,Standing_Up
S007C001P026R001A011_rgb.avi,Reading
S007C001P026R001A023_rgb.avi,Hand_Waving
S007C001P026R001A028_rgb.avi,Make_Phone_Call
S007C001P026R001A031_rgb.avi,Point_Finger
S007C001P026R001A043_rgb.avi,Falling
S007C001P026R001A048_rgb.avi,Nausea
S007C001P026R002A001_rgb.avi,Drink_Water
S007C001P026R002A002_rgb.avi,Eat_Meal
S007C001P026R002A008_rgb.avi,Sitting_Down
S007C001P026R002A009_rgb.avi,Standing_Up
S007C001P026R002A011_rgb.avi,Reading
S007C001P026R002A023_rgb.avi,Hand_Waving
S007C001P026R002A028_rgb.avi,Make_Phone_Call
S007C001P026R002A031_rgb.avi,Point_Finger
S007C001P026R002A043_rgb.avi,Falling
S007C001P026R002A048_rgb.avi,Nausea
S007C001P027R001A001_rgb.avi,Drink_Water
S007C001P027R001A002_rgb.avi,Eat_Meal
S007C001P027R001A008_rgb.avi,Sitting_Down
S007C001P027R001A009_rgb.avi,Standing_Up
S007C001P027R001A011_rgb.avi,Reading
S007C001P027R001A023_rgb.avi,Hand_Waving
S007C001P027R001A028_rgb.avi,Make_Phone_Call
S007C001P027R001A031_rgb.avi,Point_Finger
S007C001P027R001A043_rgb.avi,Falling
S007C001P027R001A048_rgb.avi,Nausea
S007C001P027R002A001_rgb.avi,Drink_Water
S007C001P027R002A002_rgb.avi,Eat_Meal
S007C001P027R002A008_rgb.avi,Sitting_Down
S007C001P027R002A009_rgb.avi,Standing_Up
S007C001P027R002A011_rgb.avi,Reading
S007C001P027R002A023_rgb.avi,Hand_Waving
S007C001P027R002A028_rgb.avi,Make_Phone_Call
S007C001P027R002A031_rgb.avi,Point_Finger
S007C001P027R002A043_rgb.avi,Falling
S007C001P027R002A048_rgb.avi,Nausea
S007C001P028R001A001_rgb.avi,Drink_Water
S007C001P028R001A002_rgb.avi,Eat_Meal
S007C001P028R001A008_rgb.avi,Sitting_Down
S007C001P028R001A009_rgb.avi,Standing_Up
S007C001P028R001A011_rgb.avi,Reading
S007C001P028R001A023_rgb.avi,Hand_Waving
S007C001P028R001A028_rgb.avi,Make_Phone_Call
S007C001P028R001A031_rgb.avi,Point_Finger
S007C001P028R001A043_rgb.avi,Falling
S007C001P028R001A048_rgb.avi,Nausea
S007C001P028R002A001_rgb.avi,Drink_Water
S007C001P028R002A002_rgb.avi,Eat_Meal
S007C001P028R002A008_rgb.avi,Sitting_Down
S007C001P028R002A009_rgb.avi,Standing_Up
S007C001P028R002A011_rgb.avi,Reading
S007C001P028R002A023_rgb.avi,Hand_Waving
S007C001P028R002A028_rgb.avi,Make_Phone_Call
S007C001P028R002A031_rgb.avi,Point_Finger
S007C001P028R002A043_rgb.avi,Falling
S007C001P028R002A048_rgb.avi,Nausea
S007C002P001R001A001_rgb.avi,Drink_Water
S007C002P001R001A002_rgb.avi,Eat_Meal
S007C002P001R001A008_rgb.avi,Sitting_Down
S007C002P001R001A009_rgb.avi,Standing_Up
S007C002P001R001A011_rgb.avi,Reading
S007C002P001R001A023_rgb.avi,Hand_Waving
S007C002P001R001A028_rgb.avi,Make_Phone_Call
S007C002P001R001A031_rgb.avi,Point_Finger
S007C002P001R001A043_rgb.avi,Falling
S007C002P001R001A048_rgb.avi,Nausea
S007C002P001R002A001_rgb.avi,Drink_Water
S007C002P001R002A002_rgb.avi,Eat_Meal
S007C002P001R002A008_rgb.avi,Sitting_Down
S007C002P001R002A009_rgb.avi,Standing_Up
S007C002P001R002A011_rgb.avi,Reading
S007C002P001R002A023_rgb.avi,Hand_Waving
S007C002P001R002A028_rgb.avi,Make_Phone_Call
S007C002P001R002A031_rgb.avi,Point_Finger
S007C002P001R002A043_rgb.avi,Falling
S007C002P001R002A048_rgb.avi,Nausea
S007C002P007R001A001_rgb.avi,Drink_Water
S007C002P007R001A002_rgb.avi,Eat_Meal
S007C002P007R001A008_rgb.avi,Sitting_Down
S007C002P007R001A009_rgb.avi,Standing_Up
S007C002P007R001A011_rgb.avi,Reading
S007C002P007R001A023_rgb.avi,Hand_Waving
S007C002P007R001A028_rgb.avi,Make_Phone_Call
S007C002P007R001A031_rgb.avi,Point_Finger
S007C002P007R001A043_rgb.avi,Falling
S007C002P007R001A048_rgb.avi,Nausea
S007C002P007R002A001_rgb.avi,Drink_Water
S007C002P007R002A002_rgb.avi,Eat_Meal
S007C002P007R002A008_rgb.avi,Sitting_Down
S007C002P007R002A009_rgb.avi,Standing_Up
S007C002P007R002A011_rgb.avi,Reading
S007C002P007R002A023_rgb.avi,Hand_Waving
S007C002P007R002A028_rgb.avi,Make_Phone_Call
S007C002P007R002A031_rgb.avi,Point_Finger
S007C002P007R002A043_rgb.avi,Falling
S007C002P007R002A048_rgb.avi,Nausea
S007C002P008R001A001_rgb.avi,Drink_Water
S007C002P008R001A002_rgb.avi,Eat_Meal
S007C002P008R001A008_rgb.avi,Sitting_Down
S007C002P008R001A009_rgb.avi,Standing_Up
S007C002P008R001A011_rgb.avi,Reading
S007C002P008R001A023_rgb.avi,Hand_Waving
S007C002P008R001A028_rgb.avi,Make_Phone_Call
S007C002P008R001A031_rgb.avi,Point_Finger
S007C002P008R001A043_rgb.avi,Falling
S007C002P008R001A048_rgb.avi,Nausea
S007C002P008R002A001_rgb.avi,Drink_Water
S007C002P008R002A002_rgb.avi,Eat_Meal
S007C002P008R002A008_rgb.avi,Sitting_Down
S007C002P008R002A009_rgb.avi,Standing_Up
S007C002P008R002A011_rgb.avi,Reading
S007C002P008R002A023_rgb.avi,Hand_Waving
S007C002P008R002A028_rgb.avi,Make_Phone_Call
S007C002P008R002A031_rgb.avi,Point_Finger
S007C002P008R002A043_rgb.avi,Falling
S007C002P008R002A048_rgb.avi,Nausea
S007C002P015R001A001_rgb.avi,Drink_Water
S007C002P015R001A002_rgb.avi,Eat_Meal
S007C002P015R001A008_rgb.avi,Sitting_Down
S007C002P015R001A009_rgb.avi,Standing_Up
S007C002P015R001A011_rgb.avi,Reading
S007C002P015R001A023_rgb.avi,Hand_Waving
S007C002P015R001A028_rgb.avi,Make_Phone_Call
S007C002P015R001A031_rgb.avi,Point_Finger
S007C002P015R001A043_rgb.avi,Falling
S007C002P015R001A048_rgb.avi,Nausea
S007C002P015R002A001_rgb.avi,Drink_Water
S007C002P015R002A002_rgb.avi,Eat_Meal
S007C002P015R002A008_rgb.avi,Sitting_Down
S007C002P015R002A009_rgb.avi,Standing_Up
S007C002P015R002A011_rgb.avi,Reading
S007C002P015R002A023_rgb.avi,Hand_Waving
S007C002P015R002A028_rgb.avi,Make_Phone_Call
S007C002P015R002A031_rgb.avi,Point_Finger
S007C002P015R002A043_rgb.avi,Falling
S007C002P015R002A048_rgb.avi,Nausea
S007C002P016R001A001_rgb.avi,Drink_Water
S007C002P016R001A002_rgb.avi,Eat_Meal
S007C002P016R001A008_rgb.avi,Sitting_Down
S007C002P016R001A009_rgb.avi,Standing_Up
S007C002P016R001A011_rgb.avi,Reading
S007C002P016R001A023_rgb.avi,Hand_Waving
S007C002P016R001A028_rgb.avi,Make_Phone_Call
S007C002P016R001A031_rgb.avi,Point_Finger
S007C002P016R001A043_rgb.avi,Falling
S007C002P016R001A048_rgb.avi,Nausea
S007C002P016R002A001_rgb.avi,Drink_Water
S007C002P016R002A002_rgb.avi,Eat_Meal
S007C002P016R002A008_rgb.avi,Sitting_Down
S007C002P016R002A009_rgb.avi,Standing_Up
S007C002P016R002A011_rgb.avi,Reading
S007C002P016R002A023_rgb.avi,Hand_Waving
S007C002P016R002A028_rgb.avi,Make_Phone_Call
S007C002P016R002A031_rgb.avi,Point_Finger
S007C002P016R002A043_rgb.avi,Falling
S007C002P016R002A048_rgb.avi,Nausea
S007C002P017R001A001_rgb.avi,Drink_Water
S007C002P017R001A002_rgb.avi,Eat_Meal
S007C002P017R001A008_rgb.avi,Sitting_Down
S007C002P017R001A009_rgb.avi,Standing_Up
S007C002P017R001A011_rgb.avi,Reading
S007C002P017R001A023_rgb.avi,Hand_Waving
S007C002P017R001A028_rgb.avi,Make_Phone_Call
S007C002P017R001A031_rgb.avi,Point_Finger
S007C002P017R001A043_rgb.avi,Falling
S007C002P017R001A048_rgb.avi,Nausea
S007C002P017R002A001_rgb.avi,Drink_Water
S007C002P017R002A002_rgb.avi,Eat_Meal
S007C002P017R002A008_rgb.avi,Sitting_Down
S007C002P017R002A009_rgb.avi,Standing_Up
S007C002P017R002A011_rgb.avi,Reading
S007C002P017R002A023_rgb.avi,Hand_Waving
S007C002P017R002A028_rgb.avi,Make_Phone_Call
S007C002P017R002A031_rgb.avi,Point_Finger
S007C002P017R002A043_rgb.avi,Falling
S007C002P017R002A048_rgb.avi,Nausea
S007C002P018R001A001_rgb.avi,Drink_Water
S007C002P018R001A002_rgb.avi,Eat_Meal
S007C002P018R001A008_rgb.avi,Sitting_Down
S007C002P018R001A009_rgb.avi,Standing_Up
S007C002P018R001A011_rgb.avi,Reading
S007C002P018R001A023_rgb.avi,Hand_Waving
S007C002P018R001A028_rgb.avi,Make_Phone_Call
S007C002P018R001A031_rgb.avi,Point_Finger
S007C002P018R001A043_rgb.avi,Falling
S007C002P018R001A048_rgb.avi,Nausea
S007C002P018R002A001_rgb.avi,Drink_Water
S007C002P018R002A002_rgb.avi,Eat_Meal
S007C002P018R002A008_rgb.avi,Sitting_Down
S007C002P018R002A009_rgb.avi,Standing_Up
S007C002P018R002A011_rgb.avi,Reading
S007C002P018R002A023_rgb.avi,Hand_Waving
S007C002P018R002A028_rgb.avi,Make_Phone_Call
S007C002P018R002A031_rgb.avi,Point_Finger
S007C002P018R002A043_rgb.avi,Falling
S007C002P018R002A048_rgb.avi,Nausea
S007C002P019R001A001_rgb.avi,Drink_Water
S007C002P019R001A002_rgb.avi,Eat_Meal
S007C002P019R001A008_rgb.avi,Sitting_Down
S007C002P019R001A009_rgb.avi,Standing_Up
S007C002P019R001A011_rgb.avi,Reading
S007C002P019R001A023_rgb.avi,Hand_Waving
S007C002P019R001A028_rgb.avi,Make_Phone_Call
S007C002P019R001A031_rgb.avi,Point_Finger
S007C002P019R001A043_rgb.avi,Falling
S007C002P019R001A048_rgb.avi,Nausea
S007C002P019R002A001_rgb.avi,Drink_Water
S007C002P019R002A002_rgb.avi,Eat_Meal
S007C002P019R002A008_rgb.avi,Sitting_Down
S007C002P019R002A009_rgb.avi,Standing_Up
S007C002P019R002A011_rgb.avi,Reading
S007C002P019R002A023_rgb.avi,Hand_Waving
S007C002P019R002A028_rgb.avi,Make_Phone_Call
S007C002P019R002A031_rgb.avi,Point_Finger
S007C002P019R002A043_rgb.avi,Falling
S007C002P019R002A048_rgb.avi,Nausea
S007C002P025R001A001_rgb.avi,Drink_Water
S007C002P025R001A002_rgb.avi,Eat_Meal
S007C002P025R001A008_rgb.avi,Sitting_Down
S007C002P025R001A009_rgb.avi,Standing_Up
S007C002P025R001A011_rgb.avi,Reading
S007C002P025R001A023_rgb.avi,Hand_Waving
S007C002P025R001A028_rgb.avi,Make_Phone_Call
S007C002P025R001A031_rgb.avi,Point_Finger
S007C002P025R001A043_rgb.avi,Falling
S007C002P025R001A048_rgb.avi,Nausea
S007C002P025R002A001_rgb.avi,Drink_Water
S007C002P025R002A002_rgb.avi,Eat_Meal
S007C002P025R002A008_rgb.avi,Sitting_Down
S007C002P025R002A009_rgb.avi,Standing_Up
S007C002P025R002A011_rgb.avi,Reading
S007C002P025R002A023_rgb.avi,Hand_Waving
S007C002P025R002A028_rgb.avi,Make_Phone_Call
S007C002P025R002A031_rgb.avi,Point_Finger
S007C002P025R002A043_rgb.avi,Falling
S007C002P025R002A048_rgb.avi,Nausea
S007C002P026R001A001_rgb.avi,Drink_Water
S007C002P026R001A002_rgb.avi,Eat_Meal
S007C002P026R001A008_rgb.avi,Sitting_Down
S007C002P026R001A009_rgb.avi,Standing_Up
S007C002P026R001A011_rgb.avi,Reading
S007C002P026R001A023_rgb.avi,Hand_Waving
S007C002P026R001A028_rgb.avi,Make_Phone_Call
S007C002P026R001A031_rgb.avi,Point_Finger
S007C002P026R001A043_rgb.avi,Falling
S007C002P026R001A048_rgb.avi,Nausea
S007C002P026R002A001_rgb.avi,Drink_Water
S007C002P026R002A002_rgb.avi,Eat_Meal
S007C002P026R002A008_rgb.avi,Sitting_Down
S007C002P026R002A009_rgb.avi,Standing_Up
S007C002P026R002A011_rgb.avi,Reading
S007C002P026R002A023_rgb.avi,Hand_Waving
S007C002P026R002A028_rgb.avi,Make_Phone_Call
S007C002P026R002A031_rgb.avi,Point_Finger
S007C002P026R002A043_rgb.avi,Falling
S007C002P026R002A048_rgb.avi,Nausea
S007C002P027R001A001_rgb.avi,Drink_Water
S007C002P027R001A002_rgb.avi,Eat_Meal
S007C002P027R001A008_rgb.avi,Sitting_Down
S007C002P027R001A009_rgb.avi,Standing_Up
S007C002P027R001A011_rgb.avi,Reading
S007C002P027R001A023_rgb.avi,Hand_Waving
S007C002P027R001A028_rgb.avi,Make_Phone_Call
S007C002P027R001A031_rgb.avi,Point_Finger
S007C002P027R001A043_rgb.avi,Falling
S007C002P027R001A048_rgb.avi,Nausea
S007C002P027R002A001_rgb.avi,Drink_Water
S007C002P027R002A002_rgb.avi,Eat_Meal
S007C002P027R002A008_rgb.avi,Sitting_Down
S007C002P027R002A009_rgb.avi,Standing_Up
S007C002P027R002A011_rgb.avi,Reading
S007C002P027R002A023_rgb.avi,Hand_Waving
S007C002P027R002A028_rgb.avi,Make_Phone_Call
S007C002P027R002A031_rgb.avi,Point_Finger
S007C002P027R002A043_rgb.avi,Falling
S007C002P027R002A048_rgb.avi,Nausea
S007C002P028R001A001_rgb.avi,Drink_Water
S007C002P028R001A002_rgb.avi,Eat_Meal
S007C002P028R001A008_rgb.avi,Sitting_Down
S007C002P028R001A009_rgb.avi,Standing_Up
S007C002P028R001A011_rgb.avi,Reading
S007C002P028R001A023_rgb.avi,Hand_Waving
S007C002P028R001A028_rgb.avi,Make_Phone_Call
S007C002P028R001A031_rgb.avi,Point_Finger
S007C002P028R001A043_rgb.avi,Falling
S007C002P028R001A048_rgb.avi,Nausea
S007C002P028R002A001_rgb.avi,Drink_Water
S007C002P028R002A002_rgb.avi,Eat_Meal
S007C002P028R002A008_rgb.avi,Sitting_Down
S007C002P028R002A009_rgb.avi,Standing_Up
S007C002P028R002A011_rgb.avi,Reading
S007C002P028R002A023_rgb.avi,Hand_Waving
S007C002P028R002A028_rgb.avi,Make_Phone_Call
S007C002P028R002A031_rgb.avi,Point_Finger
S007C002P028R002A043_rgb.avi,Falling
S007C002P028R002A048_rgb.avi,Nausea
S007C003P001R001A001_rgb.avi,Drink_Water
S007C003P001R001A002_rgb.avi,Eat_Meal
S007C003P001R001A008_rgb.avi,Sitting_Down
S007C003P001R001A009_rgb.avi,Standing_Up
S007C003P001R001A011_rgb.avi,Reading
S007C003P001R001A023_rgb.avi,Hand_Waving
S007C003P001R001A028_rgb.avi,Make_Phone_Call
S007C003P001R001A031_rgb.avi,Point_Finger
S007C003P001R001A043_rgb.avi,Falling
S007C003P001R001A048_rgb.avi,Nausea
S007C003P001R002A001_rgb.avi,Drink_Water
S007C003P001R002A002_rgb.avi,Eat_Meal
S007C003P001R002A008_rgb.avi,Sitting_Down
S007C003P001R002A009_rgb.avi,Standing_Up
S007C003P001R002A011_rgb.avi,Reading
S007C003P001R002A023_rgb.avi,Hand_Waving
S007C003P001R002A028_rgb.avi,Make_Phone_Call
S007C003P001R002A031_rgb.avi,Point_Finger
S007C003P001R002A043_rgb.avi,Falling
S007C003P001R002A048_rgb.avi,Nausea
S007C003P007R001A001_rgb.avi,Drink_Water
S007C003P007R001A002_rgb.avi,Eat_Meal
S007C003P007R001A008_rgb.avi,Sitting_Down
S007C003P007R001A009_rgb.avi,Standing_Up
S007C003P007R001A011_rgb.avi,Reading
S007C003P007R001A023_rgb.avi,Hand_Waving
S007C003P007R001A028_rgb.avi,Make_Phone_Call
S007C003P007R001A031_rgb.avi,Point_Finger
S007C003P007R001A043_rgb.avi,Falling
S007C003P007R001A048_rgb.avi,Nausea
S007C003P007R002A001_rgb.avi,Drink_Water
S007C003P007R002A002_rgb.avi,Eat_Meal
S007C003P007R002A008_rgb.avi,Sitting_Down
S007C003P007R002A009_rgb.avi,Standing_Up
S007C003P007R002A011_rgb.avi,Reading
S007C003P007R002A023_rgb.avi,Hand_Waving
S007C003P007R002A028_rgb.avi,Make_Phone_Call
S007C003P007R002A031_rgb.avi,Point_Finger
S007C003P007R002A043_rgb.avi,Falling
S007C003P007R002A048_rgb.avi,Nausea
S007C003P008R001A001_rgb.avi,Drink_Water
S007C003P008R001A002_rgb.avi,Eat_Meal
S007C003P008R001A008_rgb.avi,Sitting_Down
S007C003P008R001A009_rgb.avi,Standing_Up
S007C003P008R001A011_rgb.avi,Reading
S007C003P008R001A023_rgb.avi,Hand_Waving
S007C003P008R001A028_rgb.avi,Make_Phone_Call
S007C003P008R001A031_rgb.avi,Point_Finger
S007C003P008R001A043_rgb.avi,Falling
S007C003P008R001A048_rgb.avi,Nausea
S007C003P008R002A001_rgb.avi,Drink_Water
S007C003P008R002A002_rgb.avi,Eat_Meal
S007C003P008R002A008_rgb.avi,Sitting_Down
S007C003P008R002A009_rgb.avi,Standing_Up
S007C003P008R002A011_rgb.avi,Reading
S007C003P008R002A023_rgb.avi,Hand_Waving
S007C003P008R002A028_rgb.avi,Make_Phone_Call
S007C003P008R002A031_rgb.avi,Point_Finger
S007C003P008R002A043_rgb.avi,Falling
S007C003P008R002A048_rgb.avi,Nausea
S007C003P015R001A001_rgb.avi,Drink_Water
S007C003P015R001A002_rgb.avi,Eat_Meal
S007C003P015R001A008_rgb.avi,Sitting_Down
S007C003P015R001A009_rgb.avi,Standing_Up
S007C003P015R001A011_rgb.avi,Reading
S007C003P015R001A023_rgb.avi,Hand_Waving
S007C003P015R001A028_rgb.avi,Make_Phone_Call
S007C003P015R001A031_rgb.avi,Point_Finger
S007C003P015R001A043_rgb.avi,Falling
S007C003P015R001A048_rgb.avi,Nausea
S007C003P015R002A001_rgb.avi,Drink_Water
S007C003P015R002A002_rgb.avi,Eat_Meal
S007C003P015R002A008_rgb.avi,Sitting_Down
S007C003P015R002A009_rgb.avi,Standing_Up
S007C003P015R002A011_rgb.avi,Reading
S007C003P015R002A023_rgb.avi,Hand_Waving
S007C003P015R002A028_rgb.avi,Make_Phone_Call
S007C003P015R002A031_rgb.avi,Point_Finger
S007C003P015R002A043_rgb.avi,Falling
S007C003P015R002A048_rgb.avi,Nausea
S007C003P016R001A001_rgb.avi,Drink_Water
S007C003P016R001A002_rgb.avi,Eat_Meal
S007C003P016R001A008_rgb.avi,Sitting_Down
S007C003P016R001A009_rgb.avi,Standing_Up
S007C003P016R001A011_rgb.avi,Reading
S007C003P016R001A023_rgb.avi,Hand_Waving
S007C003P016R001A028_rgb.avi,Make_Phone_Call
S007C003P016R001A031_rgb.avi,Point_Finger
S007C003P016R001A043_rgb.avi,Falling
S007C003P016R001A048_rgb.avi,Nausea
S007C003P016R002A001_rgb.avi,Drink_Water
S007C003P016R002A002_rgb.avi,Eat_Meal
S007C003P016R002A008_rgb.avi,Sitting_Down
